ID,Datum_ontvangst,Product,Omschrijving,Antwoord_bedrijf,Omschrijving_lengte,Antwoord_lengte
2469164,2025-04-27,Hypotheek,"I purchased the property at  XXXX   XXXX   XXXX  in  XXXX , PA on   XXXX   XXXX   XXXX   XXXX   .   When I purchased the home the taxes were assessed on the value of  XXXX . I knew that was an unfair amount as property values declined significantly in the area. The previous owner assured me she had disputed this information and that I should see a reduction in  XXXX  of that yr.   I checked  the County websit e and did see that the value was reduced to  XXXX  dollar effective  XXXX   XXXX . I immediately called the lender to advise them of this information and inquire about a reduction in my mtg since this will affect my escrow.   The first lady I spoke with told me there will be another analysis in  XXXX . So, I called in  XXXX  to follow up. I spoke with a gentleman named  XXXX . He told me the analysis was opened and then, closed and no modifications were noted. He agreed this was absurd and he reopened the analysis.    XXXX   XXXX , I called to follow up and spoke to  XXXX . She also told me no modifications had been noted and she was going to look into it. She called me back to say they were working on the analysis but they never received a tax bill from m e. 1 ) I sent the most current tax bill 2 )   XXXX  told me they can acces s the County website an d he did that and attached a comment to Escrow dept so again, I am not so sure this is the hold up.   I have attempted to solve this issue myself by calling CS @  XXXX   XXXX   XXXX   XXXX  and I get the same run around. I should have received a refund check and my mtg should have gone down by now. I am asking for you assistance with this matter and to investigate any fraudulent activity on the lender 's part.   Sincerely,  XXXX   XXXX   XXXX   XXXX   XXXX  Borrower",Closed with explanation,1749,23
2142759,2024-09-30,Bankrekening,"Fifth Third Bank closed my checking and saving accounts. When called the customer service No Reason was given. Made several calls. They just gave me the name and number for the investigation department to call ( XXXX ) and talk to XXXX XXXX there to get information about my closed accounts. I called XXXX XXXX every day for more than a week ( XXXX/XXXX/16 through XXXX/XXXX/16 ) and left several voice messages for her explaining my concerns and requesting a call back. No one called. 
Finally had my brokerage accounts fund manager XXXX, at a local Fifth Third branch ( XXXX XXXX, IL ) on my request, tried to get hold of her and was told that it was blocked for some suspicious deposits and withdrawals. The bank would not specify which transactions. I have checked with all my vendors and clients and none of them had reported any issues with the payments they sent or received. All deposits and withdrawals were made into/from the accounts within US.NO FOREIGN TRANSACTIONS were made at all. The branch manager who spoke to XXXX also mentioned that the case is being reviewed by a different person and she would be giving me a call to discuss this case within next couple of days. More than a week passed and no one called me. 
Later I received a letter from Bank Protection Department of Fifth Third Bank that my accounts would be closing within10 days ( Again no reason was given ) and a Cashier Check for the balance in my accounts will be sent to me shortly. 
It 's been several weeks now and I have not received the check for the funds that were in my accounts at the time they were closed. Fifth Third Bank does not tell me the status of the check. All my savings were in the accounts and I am left with nothing. Had to borrow money from family to pay the bills that were due right away and still no word on my funds availability from XXXX. I had over {$15000.00} in both saving and checking accounts all together. 

Please help me get my money back. 

I need Fifth Third bank to send me my money that was in the accounts when they closed it as they promised. I still have the letter that they sent to me stating that a cashier check would be sent.",Closed with explanation,2159,23
2295931,2025-01-20,Bankrekening,"Hello, I am writing to report what I believe to be a misleading, non-transparent practice by Wells Fargo regarding their overdraft protection services. The short summary is that I disenrolled from their overdraft protection several years ago, meaning that any payment submitted for greater than my balance should have been rejected ( and were ). After zeroing my account out last month, I was charged a {$35.00} overdraft fee for a {$10.00} debit card payment from XXXX, the only bill that I had forgotten to move over to my new bank. 

When I complained at the branch I was told that "" recurring ACH payments '' were still subject to overdraft protection and the {$35.00} charge. When I asked them how this was possible when it was n't an ACH transaction but a debit card transaction they said that it was any recurring "" pre-authorized '' transaction. However their own transaction on their site shows an authorization date of Saturday XXXX/XXXX/17 which paid out Monday XXXX/XXXX/17, resulting in a {$35.00} overdraft fee on XXXX, taking my account to a negative balance of {$45.00}. To my knowledge I was never given any sort of disclaimer that there are exceptions to my intentionally removing overdraft protection. I requested that it be removed several years ago over the phone when it was revealed that when presented with multiple payments in a day, they had been charging larger transaction first, in order to take the balance below zero, then charging smaller payments after to result in the maximum number of {$35.00} overdraft charges. I do n't recall the year but it was widely publicized. 

I have attached screenshots of my online transaction history, showing my balance was down to zero and that the payment was authorized on the Saturday before the Monday that it went through. I 've also attached a screenshot of my most recent statement ( statement date XXXX, which includes the transaction in question ) showing the blank checkboxes showing I am not enrolled in any sort of overdraft protection. There is even some "" small print '' at the bottom but includes no verbiage about "" recurring '' or "" pre-authorized '' payments not being covered. I have also included a download of my transaction history directly from the Wells Fargo website if that is helpful for you in any way. 

Before submitting this complaint, I went to the branch at XXXX, XXXX, XXXX, XXXX where I spoke with personal banker XXXX XXXX. She informed me of their policy about "" recurring ACHs '' still being subject to overdraft. When I informed her this was not possible since it was a debit card transaction, not an ACH, she told me it was "" pre-authorized '' so still subject to overdraft. When I asked to escalate she said they could offer me a refund of {$8.00} based on some sort of metrics on my account that she looked up on her computer. I asked if I could escalate further as I wanted the full {$35.00} fee refunded. She said she would have to check with her manager and if they allowed a larger credit I would see it on my account within 2 days, which did not happen so I assume my request was declined. I have paid the negative balance to bring the account to zero since the overdraft notice email I received said they would take me to collections if not paid ( but did not give a timeframe ). I would rather not deal with that, so I paid it, but I am still protesting the fee, not only for myself but for anyone else who has intentionally XXXX overdraft protection, or not enrolled in the first place. I believe this internal policy is misleading and not transparent and my hope is that my complaint will result in not only the refund of my fee but a discontinuation of the policy and refund of any other similar fees charged to other clients. 
Thank you for your consideration. Please let me know if there is any more information I can provide. 
XXXX XXXX.",Closed with monetary relief,3860,27
2171523,2024-10-20,Creditcard,PNC was never mine and should be removed as it was opened in identity theft.,Closed with explanation,76,23
2082898,2024-08-26,Consumentenkrediet,"On XXXX 2015 I received a package in the mail from Ally Financial letting me know that I was identified as an eligible customer for a discrimination settlement. I returned the package as indicated.XXXX I never got my payment. I called back in XXXX, and they said the payment was mailed to my old address, they updated my information. However I never got the check, I called again in XXXX, and they said that they are reiissuing the check again, but never got it, I have emailed and called them and they never follow up, they forward me to voice mails and they never return my calls. I called today again, and they have not returned my calls yet nor have I received my compensation. Very rude, and poor customer service, very dismissal. I did n't ask for this situation I think they should be able to help me and find a solution to this situation.",Closed with explanation,846,23
2344969,2025-02-15,Hypotheek,WELLS FARGO APPROVED MODIFICATION AND ALLOWED ME TO MAKE TRIAL PERIOD PAYMENTS BUT THAN REFUSED TO SEND ME MODIFICATION DOCUMENTS TO SIGN. ALSO CHARGED ME FOR INSPECTION FOR MODIFICATION. ALSO HIRED LAW FIRM FOR FORECLOSURE. I FILED MOTION FOR MEDIATION THRU XXXX XXXX FLORIDA.,Closed with explanation,277,23
1659548,2023-11-17,Incasso,These people call from different numbers and when I call them they never address themselves. I do owe a credit card debt but I can not make any payments right now since i only work part time and I am in school. They keep calling my place of employment which is illegal and asking my co-workers personal questions about me. I need this too stop.,Closed with explanation,344,23
2237880,2024-12-06,Kredietregistratie,I checked my credit on XXXX XXXX around XX/XX/2016. And then again around XX/XX/XXXX. There were inquiries that were removed and put back on. I Called and spoke to numerous reps and they refused to connect you to a supervisor or anyone in American offices to remove the inquires due to the Transunion Glitch. Some of the representatives were even belligerent and knew of the issue but told me too bad. I would like the following inquires removed as a result of this :,Closed with explanation,467,23
1375103,2023-05-14,Kredietregistratie,"There are XXXX accounts on my credit report have morphed into XXXX. The XXXX original as late the XXXX collection accounts from the same people then the XXXX collections classified as late. Now I have XXXX late and XXXX collections from XXXX accounts. 
The original account was opened in XX/XX/XXXX with a CC processer. The original contract was for 3 yrs I closed it 51/2 yrs later. The XXXX contract was with the same processer ( unbeknown to me ( during that time I continued to pay the monthly {$10.00} statement fee ) ) This account was opened in XX/XX/XXXX. I then realized that it was the same outfit. The same company solicited my business then charged me a termination fee. 
I never signed personally for XX/XX/XXXX contract yet they have charged me. Only my XXXX # appears on the contract not my SS #. ( copy uploaded ). 
The same company has used at least XXXX different names, XXXX XXXX XXXX, XXXX XXXX, XXXX and First Payment systems. 
On my credit report, the charges are listed as a XXXX. There was never any line of credit between myself and these parties. 
XXXX XXXX XXXX",Closed with non-monetary relief,1088,31
2381805,2025-03-10,Incasso,"I rented an apartment from XX/XX/XXXX - XX/XX/XXXX and my landlord terminated my lease on XX/XX/XXXX with a 10-Day notice of termination giving my until XX/XX/XXXX to move out. 

I paid my rent up to XX/XX/XXXX as I did not move out by the XX/XX/XXXX date. The leasing company made every attempt to retain me as a tenant despite the notice of termination and I declined, so I moved out. 

I received a phone call from the debt collection agency requesting payment for the balance of the lease ( XX/XX/XXXX - XX/XX/XXXX ) I explained the situation described above, asked if they had the termination of lease document ( they said yes ) and asked then what are you trying to collect? 

The agent of the debt collection agency started to give legal advice on what a contract is how its upheld and further explained that the leasing company has the right not to have "" people like me '' on there property. After trying to further explain and defend my position I realized I did n't have to and I told him I 'll just see them in court, ask them not to call me again and hung up. 

They called back ( this time the disclaimer of you are on a recorded line was not stated ) and started to make threats that I will be ruined financially, I should be a responsible person and pay my bills, my lease was terminated because the leasing company does n't want people like me on there property etc ...",Closed with non-monetary relief,1386,31
2054476,2024-08-09,Incasso,"A XXXX XXXX called 6-8 weeks ago and left a voicemail that he was with Alliant Capital Pre-legal division to advise me of a legal matter cae # XXXX. I am going through a divorce and thought this may be about the debts we are working through the court and as per my attorney ( XXXX XXXX ) we have been requesting all debts in writing. So i returned the call and advised XXXX XXXX to send me a copy of the debt in writing. He advised that I was going to be sued and tried to get me to set up payment arrangements. I said I no, I need it in writing & I provided my mailing address as well as my email and I ended the call. Now I am receiving threatening calls from a XXXX XXXX at work and on my cell phone. Friday XXXX/XXXX/16, there were several messages on my cell that I needed to call by XXXX or I would be sued in XXXX County Monday morning. Then XXXX XXXX called my place of Employment and when he was told she was going to put him in my voicemail, he refused and our Receptionist pushed him through to voicemail. He called back and the call was transferred to my Superviser, XXXX and she told him that we do not permit these type of calls for Employees, he told her that it was a legal matter pertaining to fraud committed by me and he already spoke to our HR Department regarding possible garnishment and she asked who he spoke with and he replied, that everyone should stop being a "" gate keeper '' and tell me to call before XXXX or I would be prosecuted in XXXX County. 
I am not disputing that we may owe this debt, I do not know for sure what it is because I have still not been provided anything in writing. I am in the process of a divorce and trying to collect all debt info so that I can utilize a debt repair/assistance agency and am only asking to receive it in writing so arrangements can be made. What I do not deserve is someone calling my place of employment speaking of fraudulent activity and wage garnishments tarnishing my name with my Superiors. I want the calls to my place of employment to cease immediately and for Alliant to provide the debt in writing so that my Attorney and whichever debt assistance agency I use can help me identify and make payments on legitimate debts.",Closed with explanation,2204,23
1697023,2023-12-15,Creditcard,on sunday XXXX/XXXX/15 bank of america show i owed a minimum payment i payed twice the minimum they showed they recieved it XXXX/XXXX/15. they now show i owe a minimum payment i maintain they should not show payment due till is realey due i think that could make people late if they think their payment is paid,Closed with explanation,310,23
1643886,2023-11-06,Incasso,"Rent Recover XXXX, LLC posted a collection item on my credit report. I called to inquire about the item and a representative XXXX were extremely rude and disrespectful and insulted me several times. I told her the information she had was wrong and that I would email her an up to date contract that shows I do not owe anything. She refused to accept the notarized contract and called me unintelligent enough to understand. She also refused to allow me to speak with her supervisor before hanging up on me. I have no responsibility to this debt as the real lease agreement was broken by the property owner. I have pictures that show there was no property damage and the real lease agreement is public record filed with the XXXX XXXX XXXX XXXX XXXX under the property address XXXX XXXX XXXX XXXX XXXX IL. Rent Recover refused to acknowledge the real lease agreement and insulted me numerous time. They never sent a notice about this debt before posting it to my credit report. There communication tactics are horrible. They make false statements and never accept real documents. XXXX should be fired and Rent Recover should be closed down.",Closed with explanation,1137,23
2390234,2025-03-16,Bankrekening,"XXXX i recently asked my Account manager to give me more time to find the {$300.00} dollars to complete the reboot of their computer system so that i can access my account, But the directors are final on the date the XX/XX/XXXX!!! For me to find this money, If i can not find the {$300.00} my funds that were left to me will be confiscated, this is a lot of money to loose! even a bank would not like to loose so much, i know that you are giving them 16 days to reply but i urge you to put more pressure on this bank, i do not know if you can find me a lawyer and legal aid, i do not know if i qualify for legal aid in the XXXX? i know there is no chance in the XXXX as the government stopped legal as a cost cutting in the financial sector was at the time costing millions to the XXXX and being unemployed on a very low budget less than XXXX pounds per month is a strain on every thing as it is i am just coping with paying my mortgage on very reduced payments also a secure loan i have is also reduced two smaller loans i am unable to pay so i believe i will receive a summons to appear in county court,",Closed with explanation,1105,23
2199040,2024-11-06,Kredietregistratie,"TransUnion refuses to reinvestigate an item that 's appearing on my credit report. I sent several documents in that stands behind my claim. I was told by a XXXX that works for TransUnion on Friday XXXX, 2016 that although I sent in proof of the inaccuracies there 's nothing they can do about it. Only the company can remove inaccurate items. Please find that I 've included the necessary documents that this item is reporting incorrectly and still remains on my credit bureau. 
"" Under Section 611 of the FCRA, if a consumer disputes the completeness or accuracy of his or her credit file, the credit bureau has an obligation to conduct a reasonable reinvestigation.79 Thebureaumustgenerally complete a reinvestigation within 30 days, in which it must consider all the relevant information supplied by theconsumer.80 Moreover, it has five business days to forward the dispute to the relevant furnisher.81 The credit bureau notification to the furnisher shall include all relevant information received from the consumer.82 Ifthereinvestigationdeterminesthattheconsumer'sdataisinaccurate, incomplete, or can not be verified, thebureaumustdeletethedisputeddata.83 Furnishershaveindependentobligationsunderthe FCRA, after receiving notice from a CRA of a consumer dispute, pursuant to Section XXXX to conduct an investigation into the disputed information, to review all the relevant information provided by the CRA, and to report the results of the investigation to the CRA. ''",Closed with non-monetary relief,1475,31
1962831,2024-06-09,Kredietregistratie,"Experian credit report kept saying "" loading '' in the XXXX website I was able to download XXXX & XXXX fine",Closed with non-monetary relief,107,31
2040805,2024-08-02,Bankrekening,"In an attempt to resolve a customer service issue with Capital One Bank ( XXXX, VA ), I submitted a complaint to the XXXX, which is now closed. In their response to the XXXX, they submitted personal information in the form of my account application which included my name, DOB, SSN, and address. This information was unnecessary to disclose and should have been redacted. When I expressed concern to Capital One about the mishandling of my information, they told me I had authorized release of such information and that they were compliant with federal law. I believe they have violated my protection by law and wish to express that complaint to a government entity so that others are not impacted by such oversights in the future. I am particularly angry because I experienced identity theft at the same time as they mishandled my information.",Closed with explanation,844,23
2156333,2024-10-13,Creditcard,"I have XXXX claiming I open up an account in XX/XX/2013. 
I stated I did not open the account nor authorized a account to be open with this company. They sent me to collection company name portfolio recovery who hired a company to sue me Rausch, Sturm, Israel, Enerson and Hornik, LLC and Hornik XXXX sent a summons civil but no answer or reply letter.",Closed with explanation,352,23
1896601,2024-04-26,Hypotheek,"I filed for acceptance in the XXXX program with my servicer, Wells Fargo Home Mortgage. I was denied acceptance into the program for the Underwriter intentionally miscalculated and included my bankruptcy payment. They had been notified that the bankruptcy was to be dismissed, not discharged, on XXXX XXXX, 2016. Not once was I offered assistance with the XXXX Program. I contacted the XXXX number and was counseled by XXXX XXXX. I contacted XXXX and am now awaiting assistance from a XXXX who contacted me on XXXX XXXX. XXXX XXXX, who is assigned to work with me at WFHM stated I was denied for the XXXX because my investor rejected it. When I asked her the name of my investor, she stated XXXX FHA. On XXXX XXXX I received a call from XXXX stating she was with the XXXX XXXX of XXXX. She conferenced XXXX into the conversation and prompted her to look for the qualifying criteria for the HAUP. XXXX ( after stating to us she was familiarizing herself with the program while on the phone with us ) stated to me in order to qualify for the XXXX that I had to be actively seeking unemployment and that 's the reason I was denied, for I did n't state on the documents that I was actively seeking unemployment. I thereby stated, "" Anyone with common sense knows that if you are receiving unemployment in the state of Texas, job search is a requirement and nobody told me that I had to state that on the documents that I faxed in to them for the HAMP program. Nowhere on the forms does it ask are you actively seeking unemployment. '' What kind of games are they playing? 
I submitted all requested documents timely. The point is .... Although I submitted my award letter from the State of Texas verifying I was unemployed ... Wells Fargo FAILED to consider me for the Unemployment Program. 
I was transferred to the Special Forbearance Dept of Wells Fargo by XXXX on XXXX XXXX and spoke to someone who identified themselves as XXXX XXXX. He assured me someone would contact me on XXXX XXXX. No one ever called. Now I 'm being told to resubmit paperwork for an appeal. Why do they send people through this unnecessary stress? 
Did n't the Federal Government allot monies for these programs so the investors at this bank would be compensated? 
They never offered to extend the duration of my mortgage to lower my payments. 
They never offered to reduce my interest rate to lower my payments. 
Their only offer is a short sale or deed in lieu for my home! 
It 's as if they intentionally SET THE HOMEOWNERS UP FOR FAILURE! That is their intent! 
Now, I do n't trust them to have my best interest in assisting me in keeping my home. 
They are going to get their money, just work with us, but ... unfortunately, they do n't seem to care. 
My prayer is XXXX XXXX for Wells Fargo Home Mortgage. 
Shame on you Wells Fargo Home Mortgage.",Closed with explanation,2825,23
1349465,2023-04-27,Hypotheek,"Dear Sir or Madam, Bayview loan servicing is dual tracking my client 's house into foreclosure while a loan modification application was pending.",Closed with explanation,145,23
1347163,2023-04-25,Consumentenkrediet,"Santander Auto Finance charged me unsubstantiated late charges displacing my principal and interest payments to pay said fees and then charge me for missing principal payments at the end of my contract with them, also adding payments that were not agreed upon at the initiation of the contract. The payments in question were made via XXXX XXXX services at my local XXXX, and were made in ample time, using "" Next Day Payment ''. They may well have credited these payments whenever they saw fit, this is not MY problem. I am planing on logging a complaint with my local court system. I will not rest until this is resolved and not their usual Santander is always right. Santander Bank XXXX, tries to distance itself from this portion of their institution but they can not. I hold XXXX XXXX, XXXX of Santander Bank XXXX, just as responsible as the XXXX callcenter drones that robotically spiel their scripts. This company/corporation/people are deplorable, disreputable and disgusting.",Closed with explanation,983,23
1967977,2024-06-14,Creditcard,"I have business secured line of credit with Wells Fargo and had nothing but trouble with the card since XXXX. The representative assigned to my business loan account did not properly process my request and the APR increased from XXXX percent to XXXX percent. Since XXXX XXXX, I have called over 10 tens to get this issue resolved. I was verbally informed that my APR decreased ; however, I was never provided any paperwork. I called the executive office over 5 times to get paperwork resent. Also, contacted person from the complaint team and he did not respond to my calls in over two months. I called in to make payments and submit address change. I have not received any statement since XXXX XXXX advising me of my business account. Two weeks ago, I was informed that my APR was XXXX percent due to lack of payments. I called in and mailed payments to Wells Fargo. Well Fargo is engaging in predatory credit card practices. The Executive Office has failed to realize that my calls have gone answered and I am not receiving my statement. This is bank error as no representatives will contact me to let me know of my account status change since XXXX XXXX. My credit has been adversely affected and I have a predatory loan rate.",Closed with explanation,1228,23
2431694,2025-04-12,Kredietregistratie,Afni Collection ( XXXX ) was removed from my credit reports on XX/XX/2015. Now they are back on my XXXX report.,Closed with explanation,111,23
1866287,2024-04-06,Incasso,"The credit card balance was dispute from my credit report, for more than 7years. Now collectors want to dispute this account. The among is incorrect, the balance was XXXX now their saying is over XXXX.",Closed with explanation,201,23
1383086,2023-05-19,Kredietregistratie,Incorrect information on my credit report. I paid on time but the creditor took 4 months to process my payments which in turn made me look like i was late and they are not disputing that the problem was on their end.,Closed with explanation,216,23
1352492,2023-04-29,Incasso,I DISPUTE THE CHARGES HAD BEEN MADE BECAUSE I WAS XXXX AND BEING DETAINED I HAVE THE RIGHT TO REFUSE EXTRA LATE FEES OR CHARGES I CAN SEND A LETTER OF THE PROOF OF XXXX AND XXXX I AM NOT DELINQUENT FOR MY BILLS AND I AM A VICTIM OF IDENTITY THEFT AND I WANT TO SETTLE MY ACCOUNT.,Closed with non-monetary relief,279,31
1525026,2023-08-18,Creditcard,"I was contacted by phone by a company ( which I initially believed to be Capital One calling ) claiming to lower the interest rate on my Capital One card. During the process I was asked to agree to a fee which they explained would take the place of my existing interest charges on the account, however when they were unable to negotiate with Capital One and I realized they were not actually my credit card service I requested to cancel my transaction. The man on the phone became very hostile and threatened me with collections on the amount k had agreed to pay before. I asked to speak to a manager and demanded that everything be cancelled because I was no longer interested. I was then told that the previous man I had been speaking too would process my request to cancel and during this process he asked questions that I was uncomfortable answering and when I asked why he needed it he said it was so he could complete the cancelation request. I was then told that I was denied a cancellation but had been approved for a card through XXXX at 0 % interest. I became enraged and told them I did not want a XXXX XXXX and had not been told earlier in the interaction that they would be applying me for another credit card. I was told again that I had no choice and could not cancel the transaction. They then called XXXX and instructed me to tell them I wanted a balance transfer. At this point, believing I had no choice and would be charged anyways I did what they asked and ended the transaction. I did not provide them with my bank routing number as they requested and they said they would call back. Immediately upon ending the phone call I contacted XXXX and told them what happened and they transferred me to the Fraud department who assisted me in cancelling the card and balance transfer. Over the next few days I was called consistantly by a blocked number but did not answer the calls. I then received a message on XXXX that on Friday my bank account would be charged approx {$800.00} for their services and was given a phone number to call the manager back. I called back and spoke to the manager who told me that I had no choice but to pay even though I had cancelled the cards and received no benefit. When I told him that I had tried cancelling at the time because I had not been told previously about having to get a XXXX XXXX and did n't want to continue if that was the process. He basically told me it was n't their fault I did n't understand the process and I had no choice because I had made a verbal contract. He said then that my mandatory payment would be sent to a collection agency and would negatively impact my credit score. I have placed fraud alerts on my accounts but do not want to be negatively affected. I believe I was misled into agreeing to pay for a service when they did not dislose the entire process to me initially. I had even been told verbatum that my credit card number would not chance which I why I did not expect a different credit card account to be created. In addition to this I learned after that legitimate companies will not contact you regarding interest reductions like this and I was involved in a scam.",Closed with explanation,3161,23
2405621,2025-03-27,Kredietregistratie,"I have spoken with numerous, I mean numerous customer service reps. at TransUnion , LLC trying to fix things that TransUnion , LLC were reporting incorrectly on my credit report. All of the customer service reps. have either been extremely rude, unwilling to help or transferred me to a co-worker who pretended to be a supervisor who did nothing to assist with the issues! But, when the Consumer Financial Protection Bureau got involved some of the issues were taken care of and some were not. I was recently notified by TransUnion , LLC subsidiary ( XXXX ) that TransUnion , LLC just recently made a name change on my credit report. I spoke with TransUnion , LLC months ago regarding my name and they corrected the names on my credit report. Now they are reporting XXXX, XXXX, XXXX, XXXX and XXXX, XXXX some of these are the same names backwards! The only names that should be reported are XXXX and XXXX those are the names that I legally use! The other two names need to be removed because it appears to creditors on my credit report that I am using multiple names! Also, I 've spoken with TransUnion , LLC several times about a hard inquiry on my credit report from "" XXXX '' on XX/XX/2016. After contacting XXXX I was told by a card services manager that this would be taken care of and removed! The card services manager explained that this was fraudulent activity that they caught in time. They said someone tried to apply for an XXXX Credit Card which is owned by XXXX and so they notified me because they thought it was fraudulent activity. I confirmed that I did not apply for this credit card and XXXX said that they sent the necessary paperwork to TransUnion , LLC to have this hard inquiry removed from my credit report! When I spoke to TransUnion , LLC they said that the hard inquiry from XXXX was not reporting on my credit but it is still there! This hard inquiry has caused points to be removed from my credit score and this hard inquiry needs to be removed immediately! Finally, the points that were removed by TransUnion , LLC when they illegally removed my first paid off and closed auto loan XXXX from XXXX recently still has not been added back to my credit score! I 've spoken with TransUnion , LLC regarding the mistake that they made and they have added back the closed auto loan to my credit report but they have not added back the points that were taken away when they removed this closed account by mistake! All XXXX of my points need to be added back to my credit score by TransUnion , LLC! The other issues that were brought to my attention recently is being handled by the creditors with TransUnion , LLC so I 'm not disputing those issues at this time. But all of the above mentioned issues and errors in this complaint are being disputed by me right now and needs to be corrected! Thank you! ( Please see supporting documents attached )",Closed with explanation,2869,23
1903775,2024-04-30,Incasso,"After discovering several TILA ( Truth in Lending Act ) violations concerning the loan transaction, being unable to obtain a certified true and accurate original promissory note from the alleged owner of the loan, in addition to a fraudulent assignment filed with the county clerk : in XXXX XXXX, XXXX I exercised my right of rescission pursuant to TILA 15 USC 1635, Regulation Z 226.23. Under federal law the security deed has been extinguished and interested parties ' rights under the security deed have been terminated. Any security interest or other interest held by XXXX XXXX and/or XXXX, XXXX and/or XXXX XXXX XXXX, XXXX. and/or The BANK OF NEW YORK MELLON as Trustee For the Certificateholders XXXX , XXXX, XXXX XXXX XXXX XXXX Mortgage Pass-Through Certificates Series XXXX and/or other known and unknown entity is VOID upon my rescission. See 15 U.S.C. 1635 ; 15 U.S.C. 1611 ; Regulation Z 226.23. These parties mentioned have NO interest or successor-interest in my property as those claims were waived by non-response and failure to file a complaint within 20 days. The parties also failed to return the original note marked cancelled and cancel the security deed and recorded in XXXX County, GA and return all consideration paid by me within 20 days of receipt of my letter 15 U.S.C 1640 ( a ). 
As of XXXX XXXX, XXXX THE BANK OF NEW YORK MELLON retained XXXX XXXX, XXXX of GA to act as agent to foreclose on my property with the sale scheduled on XXXX XXXX, XXXX. On XXXX XXXX, XXXX I sent a certified letter to the law firm and BoNY MELLON to cease and desist any collection attempt, including but not limited to any attempt to foreclose on my property. Any attempt to collect under the non-existent deed of trust and mortgage is a violation of federal law. All instruments with my name have been properly RESCINDED and are VOID. As of XXXX XXXX, XXXX, the foreclosure sale HAS NOT BEEN CANCELED. BoNY MELLON is acting as debt collector in violation of the FAIR DEBT COLLECTION PROCEDURE ACT 1692 ( g ) Section809. On XXXX XXXX, XXXX via email, BoNY MELLON stated that they have no right to make a claim or successor-interest in my property. Again cease and desist! 
A report was filed regarding this RESIDENTIAL MORTGAGE FRAUD pursuant to OCGA 16-8-102, 16-8-104 and 16-8-105 to local law enforcement and elected officials as well.",Closed with explanation,2346,23
1691421,2023-12-10,Bankrekening,"On XXXX XXXX, 2015 I went to the ATM machine to withdraw {$500.00} and the machine never dispensed the money but after checking my balance it showed it has been taking out. I called the bank and they said that give it one day and my account will adjust it self but that never happened so I called them and was advised I needed to file a ATM dispute and it can take up to 10 days for them to investigate it and after 2 business days I called to follow up and was told my claim was denied. I told them that nothing came out and it ca n't be denied and the rep asked if I wanted to resubmit my claim, I told her yes I do. After 10 days they told me the claim was again denied and the ATM balanced. Iam not out of {$500.00} due to there ATM machine malfunction. I need help please.",Closed with explanation,777,23
2036743,2024-07-29,Kredietregistratie,"Hello, I filed bankruptcy in 2015 and reaffirmed my mortgage through my attorney with XXXX XXXX and it was filed in the federal court on XXXX/XXXX/15. I was just made aware that the Mortgage Company has not been reporting and never re-affirmed the mortgage, due to this my credit has declined, I have received higher interest rates for my auto loans as well as I have been denied credit on several occasions. I now have several inquiries on my credit that is impacting the score, my credit worthiness is XXXX. The mortgage company stated that they will mail me a letter of correction but I do not know where to go from here to reestablish myself due to their oversight.",Closed with explanation,669,23
1384491,2023-05-20,Incasso,"i keep receiving calls to my cellphone from a scam debt collector. 

They have called XXXX or XXXX times now. They imply they are debt collectors, but when asked who they are trying to collect for, the woman said we work for XXXX of clients, a nd started asking for my birth date. I told them I do not owe any outstanding debts and stop calling.I hung up. The calls sound like they come from a call center. The # used is XXXX.",Closed with explanation,426,23
2253232,2024-12-16,Incasso,I was a victim of identity theft and noticed a collection from ENHANCED RECOVERY I 've attempted to dispute multiple times however no response on their end. Not sure what else to do. Police department told me to contact the federal trade commision which I wrote a formal complaint against ENHANCED RECOVERY in regards to this matter. The FTC also instructed me to complete a id theft affidavit through identity theft.gov. Attached is my document. Thank you,Closed with non-monetary relief,456,31
2152465,2024-10-08,Creditcard,A Discover card was activated after having it for 2 years I called the day before I left for vacation to activate the account everyth6was fine advised discorer we would be traveling and the dates. The card was used for gas from XXXX to XXXX no problems it was also used at a hotel and retailstore still all was fine. 2 days into the trip we went to purchase has an item and it was declined. I called and spent 20 minutes on the phone and could not get any answers as to why. I finally dander a a supervisor because a t the point now my family and I are stuck until we can get ahold of our bank to be able to use them out of state and Discover shut the he card down. The phone rep stated it was on XX/XX/XXXX when this happened yet we were able to use the card until XX/XX/XXXX. So they allowed for us to leave and use this card thinking all was fine yet the card had been shut down for days and not even any kind of notification and they let us charge on it and left us stranded and let us charge on a card that was shut down.,Closed with explanation,1026,23
